id;searchengine_id;searchengine;query_id;query;url;main;position;created_at;ip
3626;9;Google_News_DE;106;till lindemann;https://www.stuttgarter-zeitung.de/inhalt.vorwuerfe-gegen-saenger-lindemann-stuttgarter-aktivistin-braucht-spenden-fuer-kampf-gegen-rammstein.afffb5bc-c702-49f3-b618-5b3665c490f1.html;https://www.stuttgarter-zeitung.de/;9;2023-07-19T14:23:21.879Z;108.138.7.43
3627;9;Google_News_DE;106;till lindemann;https://www.stern.de/lifestyle/leute/till-lindemann--er-ueberrascht-mit-dieser-aussage-nach-konzert-33664188.html;https://www.stern.de/;10;2023-07-19T14:23:22.423Z;2.16.241.143
3628;9;Google_News_DE;106;till lindemann;https://www.focus.de/kultur/musik/rammstein-konzert-in-berlin-till-lindemann-die-wahrheit-die-kommt-doch-eh-ans-licht_id_199486541.html;https://www.focus.de/;11;2023-07-19T14:23:23.175Z;104.91.71.199
3629;9;Google_News_DE;106;till lindemann;https://www.bunte.de/stars/rammstein-star-till-lindemann-die-wahrheit-die-kommt-doch-eh-ans-licht.html;https://www.bunte.de/;12;2023-07-19T14:23:23.732Z;23.36.162.78
3630;9;Google_News_DE;106;till lindemann;https://www.morgenpost.de/berlin/article238940379/rammstein-konzert-berlin-live-olympiastadion-news-bilder-till-lindemann-provoziert-1907.html;https://www.morgenpost.de/;13;2023-07-19T14:23:24.175Z;195.201.211.8
3631;9;Google_News_DE;106;till lindemann;https://www.metal-hammer.de/till-lindemann-feiert-nach-konzert-im-kitkatclub-2093037/;https://www.metal-hammer.de/;14;2023-07-19T14:23:24.782Z;94.130.145.107
3632;9;Google_News_DE;106;till lindemann;https://www.merkur.de/boulevard/angst-vor-lindemann-rammstein-saenger-aendert-songtexte-bei-berlin-konzert-92407953.html;https://www.merkur.de/;15;2023-07-19T14:23:25.252Z;193.218.202.209
3633;9;Google_News_DE;106;till lindemann;https://www.anwalt.de/rechtstipps/rammstein-i-resteficken-schlampenparade-i-till-lindemann-gewinnt-vor-gericht-214220.html;https://www.anwalt.de/;16;2023-07-19T14:23:25.721Z;104.16.143.86
3634;9;Google_News_DE;106;till lindemann;https://www.ok-magazin.de/people/till-lindemann-wahrheit-kommt-eh-ans-licht-krasse-andeutung-bei-rammstein-konzert-91169.html;https://www.ok-magazin.de/;17;2023-07-19T14:23:26.481Z;146.75.121.55
3635;9;Google_News_DE;106;till lindemann;https://groove.de/2023/07/19/kitkat-djs-kritisieren-club-nach-einlass-von-till-lindemann/;https://groove.de/;18;2023-07-19T14:23:27.302Z;35.198.124.63
3636;9;Google_News_DE;106;till lindemann;https://www.berliner-zeitung.de/mensch-metropole/berlin-nach-rammstein-auftritt-zur-sex-party-warum-feiert-till-lindemann-im-kitkat-club-li.370579;https://www.berliner-zeitung.de/;19;2023-07-19T14:23:27.853Z;104.22.45.129
3637;9;Google_News_DE;106;till lindemann;https://www.rnd.de/promis/drittes-rammstein-konzert-in-berlin-lindemann-provoziert-erneut-C54QCK2HBRIFFO6LAJRXUQVP6M.html;https://www.rnd.de/;20;2023-07-19T14:23:28.503Z;184.86.251.134
3638;10;Google_News_IE;106;till lindemann;https://www.dw.com/en/new-allegations-against-rammsteins-lindemann-and-flake/a-66252491;https://www.dw.com/;1;2023-07-19T14:23:44.327Z;23.192.247.11
3639;10;Google_News_IE;106;till lindemann;https://www.theguardian.com/world/2023/jun/15/rammstein-sexual-assault-allegations-till-lindemann-berlin-investigated;https://www.theguardian.com/;2;2023-07-19T14:23:45.012Z;146.75.121.111
3640;10;Google_News_IE;106;till lindemann;https://loudwire.com/rammstein-drummer-christoph-schneider-statement-till-lindemann-allegations/;https://loudwire.com/;3;2023-07-19T14:23:45.493Z;192.229.233.172
